"sourceIso","destinationIso","year","originalContributionMillionUSD","nContributions","occurrences","deathsEM","normalizedDamageEM","govtRecipientSum","sourceGDPperCapita","sourceExportDepend","dyadID","destinationGDPperCapita","damageQuant","destinationImportDepend","institutionalAffinity","politicalAffinity","politicalAffinityQuant","politicalAffinity_2","politicalAffinity_3","normalizedDamageEMLogged","normalizedDamageEMCubedRoot","originalContributionMillionUSDLogged","binContribution","binDisaster","pctGovtContributions"
"AUS","KAZ",2000,0,0,1,0,0.000820031,0,21.66941091,0,"AUSKAZ",1.229000958,3,0,-14,-0.5349297,3,0.28614978394209,-0.153070018079207,-7.10616840134785,0.0936001957163463,-25.3284360229345,0,1,NA
"AUS","KGZ",2000,0,0,1,0.011,0,0,21.66941091,0,"AUSKGZ",0.279620523,1,0,-13,-0.80791826,3,0.652731914841428,-0.527354032885154,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","KHM",2000,1.285714,2,1,0.347,0.437872499,0,21.66941091,0,"AUSKHM",0.302648996,3,0,-8,-1.6197099,2,2.62346016015801,-4.24924439366351,-0.825827509133667,0.759362634489607,0.251314206066437,1,1,0
"AUS","KOR",2000,0,0,5,0.055,0.002355631,0,21.66941091,0,"AUSKOR",11.94757913,3,0,-2,-0.3173894,3,0.10073603123236,-0.03197254851122,-6.05094664260625,0.133056395327188,-25.3284360229345,0,1,NA
"AUS","LAO",2000,0.017142,1,1,0.015,0.005776347,0,21.66941091,0,"AUSLAO",0.32484505,3,0,-17,-2.088473,2,4.361719471729,-9.10933335028028,-5.15398380128763,0.179425607293599,-4.06622368592208,1,1,0
"AUS","LKA",2000,0,0,3,0.01,0.001837018,0,21.66941091,0,"AUSLKA",0.869495692,3,0,-5,-1.7541595,2,3.07707555144025,-5.39768131077665,-6.2996116687689,0.12247228027523,-25.3284360229345,0,1,NA
"AUS","MAR",2000,0,0,3,0.006,0.000208198,0,21.66941091,0,"AUSMAR",1.332382358,3,0,-16,-1.4888641,2,2.21671630826881,-3.30038933126596,-8.47702095994628,0.0592687158615898,-25.3284360229345,0,1,NA
"AUS","MDA",2000,0,0,2,0.002,0.245259896,0,21.66941091,0,"AUSMDA",0.354003732,3,0,-3,-0.006277,3,3.9400729e-05,-2.47318375933e-07,-1.40543683064737,0.625953655379496,-25.3284360229345,0,1,NA
"AUS","MDG",2000,0,0,3,0.153,0.023209793,0,21.66941091,0,"AUSMDG",0.245939066,3,0,-3,-1.5580387,2,2.42748459069769,-3.78211493596066,-3.76318097687429,0.285248753784904,-25.3284360229345,0,1,NA
"AUS","MEX",2000,0,0,8,0.236,1.46e-05,0,21.66941091,0,"AUSMEX",6.959388717,3,0,-2,-1.3989638,3,1.95709971371044,-2.73791165247127,-11.1344883443187,0.0244409238884541,-25.3284360229345,0,1,NA
"AUS","MKD",2000,0,0,1,0,0.035948938,0,21.66941091,0,"AUSMKD",1.854145956,3,0,-4,-0.0554328,3,0.00307279531584,-0.000170333648183896,-3.32565573600246,0.330036537123782,-25.3284360229345,0,1,NA
"AUS","MLI",2000,0,0,1,0.015,0,0,21.66941091,0,"AUSMLI",0.269348383,1,0,-4,-1.647842,2,2.715383256964,-4.47452257692207,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","MNG",2000,0.136612,1,3,0.023,0.703670268,0,21.66941091,0,"AUSMNG",0.474213336,3,0,0,-1.150086,3,1.322697807396,-1.52121623051684,-0.351445401847235,0.889453128666966,-1.99061048790003,1,1,0
"AUS","MOZ",2000,2.480736,6,5,0.832,0.837640967,1,21.66941091,0,"AUSMOZ",0.277648659,3,0,-5,-1.6048337,2,2.57549120465569,-4.13323507928505,-0.177165710629028,0.942654698414239,0.90855529034572,1,1,0.166666666666667
"AUS","MWI",2000,0,0,1,0,0.005735569,0,21.66941091,0,"AUSMWI",0.153259509,3,0,-4,-1.386657,3,1.922817635649,-2.66628853419614,-5.16106831623444,0.179002392735615,-25.3284360229345,0,1,NA
"AUS","MYS",2000,0,0,2,0.012,0.000106621,0,21.66941091,0,"AUSMYS",4.045170471,3,0,-7,-1.6008636,2,2.56276426580496,-4.10263602850789,-9.14622997372014,0.0474184751162532,-25.3284360229345,0,1,NA
"AUS","NAM",2000,0,0,1,0,0,0,21.66941091,0,"AUSNAM",2.057995057,1,0,-4,-1.6143555,2,2.60614368038025,-4.2072423842121,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","NER",2000,0,0,1,0.002,0,0,21.66941091,0,"AUSNER",0.158405597,1,0,-5,-1.7263285,2,2.98021008991225,-5.14482161420308,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","NGA",2000,0,0,9,0.036,0.001445479,0,21.66941091,0,"AUSNGA",0.379119326,3,0,-6,-1.6476772,2,2.71484015539984,-4.47318022569677,-6.53931451754032,0.113067362659685,-25.3284360229345,0,1,NA
"AUS","NIC",2000,0,0,5,0.009,0.001957971,0,21.66941091,0,"AUSNIC",1.016020743,3,0,-2,-1.0126876,3,1.02553617519376,-1.03854776797015,-6.23584654090784,0.125103295949395,-25.3284360229345,0,1,NA
"AUS","NOR",2000,0,0,1,0,0,0,21.66941091,0,"AUSNOR",38.14671539,1,0,0,-0.227766,3,0.051877350756,-0.0118158966722911,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","NPL",2000,0,0,1,0.144,0.011466529,0,21.66941091,0,"AUSNPL",0.2314255,3,0,-4,-1.6112217,2,2.59603536655089,-4.18278851655425,-4.46832300828481,0.225498673384493,-25.3284360229345,0,1,NA
"AUS","NZL",2000,0,0,2,0,0.00019003,0,21.66941091,0.04858178,"AUSNZL",13.64098889,3,0.2211765,0,-0.1385625,3,0.01919956640625,-0.00266033992016602,-8.56832855090774,0.0574919963655178,-25.3284360229345,0,1,NA
"AUS","PAK",2000,0,0,1,0.024,0,0,21.66941091,0,"AUSPAK",0.533862411,1,0,-16,-1.7356712,2,3.01255451450944,-5.22880410926402,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","PAN",2000,0,0,1,0.001,0.001056557,0,21.66941091,0,"AUSPAN",4.060299035,3,0,-1,-1.3012939,3,1.69336581417721,-2.20356660445734,-6.8527397611714,0.101850768572909,-25.3284360229345,0,1,NA
"AUS","PER",2000,0,0,2,0.033,0,0,21.66941091,0,"AUSPER",1.996719689,1,0,-5,-0.95177091,3,0.905867865122228,-0.86217868232714,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","PHL",2000,0,0,12,0.747,0.011077638,0,21.66941091,0,"AUSPHL",1.038911018,3,0,-2,-1.4954748,2,2.23644487743504,-3.34454695579319,-4.50282679638101,0.22292001126182,-25.3284360229345,0,1,NA
"AUS","PNG",2000,0,0,1,0.002,0,0,21.66941091,0.009579756,"AUSPNG",0.631945335,1,0.4953739,-6,-1.40838,3,1.9835342244,-2.79356993096047,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","POL",2000,0,0,1,0.084,0,0,21.66941091,0,"AUSPOL",4.492727604,1,0,-1,-0.261262,3,0.068257832644,-0.0178331778722367,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","PRT",2000,0,0,1,0.004,0,0,21.66941091,0,"AUSPRT",11.50239681,1,0,0,-0.14286,3,0.0204089796,-0.002915626825656,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","PRY",2000,0,0,1,0.008,0,0,21.66941091,0,"AUSPRY",1.545626423,1,0,-3,-0.82966111,3,0.688337557446432,-0.571086901965696,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","ROU",2000,0,0,5,0.029,0.160396264,0,21.66941091,0,"AUSROU",1.668162731,3,0,-2,-0.205273,3,0.042137004529,-0.00864958933068142,-1.83010787552921,0.543331331326969,-25.3284360229345,0,1,NA
"AUS","RUS",2000,0,0,20,0.284,0.001727517,0,21.66941091,0,"AUSRUS",1.771586602,3,0,-4,-0.6957058,3,0.48400656015364,-0.336726171136936,-6.3610701557718,0.119988818402576,-25.3284360229345,0,1,NA
"AUS","SDN",2000,0,0,1,0,0,0,21.66941091,0,"AUSSDN",0.361030584,1,0,-17,-2.427308,2,5.891824126864,-14.30127183773,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","SEN",2000,0,0,1,0,0,0,21.66941091,0,"AUSSEN",0.473450034,1,0,-2,-1.3127017,3,1.72318575318289,-2.26202886761896,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","SLV",2000,0,0,2,0.003,0,0,21.66941091,0,"AUSSLV",2.008466064,1,0,-3,-1.1975136,3,1.43403882218496,-1.71728099249447,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","SVK",2000,0,0,1,0.006,0,0,21.66941091,0,"AUSSVK",5.402929754,1,0,-1,-0.203606,3,0.041455403236,-0.00844056883126902,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","SWZ",2000,0,0,1,0,0.00028767,0,21.66941091,0,"AUSSWZ",1.637450072,3,0,-19,-1.3878664,3,1.92617314424896,-2.67327098748548,-8.15369653336852,0.0660133122825759,-25.3284360229345,0,1,NA
"AUS","THA",2000,0,0,5,0.109,0.008628394,0,21.66941091,0,"AUSTHA",2.007564826,3,0,-1,-1.2759657,3,1.62808846757649,-2.07738504119316,-4.75269688506304,0.205105192889363,-25.3284360229345,0,1,NA
"AUS","TJK",2000,0,0,2,0,0.662366855,0,21.66941091,0,"AUSTJK",0.138436603,3,0,-11,-0.79532928,3,0.632548663625318,-0.503084473206087,-0.411935714889465,0.871698296696743,-25.3284360229345,0,1,NA
"AUS","TKM",2000,0,0,1,0.011,0,0,21.66941091,0,"AUSTKM",0.643175011,1,0,-19,-0.85629014,3,0.73323280386122,-0.627860020270916,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","TUR",2000,0,0,6,0.016,0.001501947,0,21.66941091,0,"AUSTUR",4.316553895,3,0,-3,-0.2586677,3,0.06690897902329,-0.0173071917133027,-6.5009930058897,0.114520930811232,-25.3284360229345,0,1,NA
"AUS","TZA",2000,0,0,2,0.037,0,0,21.66941091,0,"AUSTZA",0.306723827,1,0,-11,-1.953825,2,3.817432130625,-7.45859433261839,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","UGA",2000,0,0,2,0,0,0,21.66941091,0,"AUSUGA",0.257630361,1,0,-14,-1.6327666,2,2.66592677007556,-4.35283618822525,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","UKR",2000,0,0,4,0.01,0.065575811,0,21.66941091,0,"AUSUKR",0.635712847,3,0,-4,-0.5061841,3,0.25622234309281,-0.129695676138325,-2.72454838563507,0.403256357977662,-25.3284360229345,0,1,NA
"AUS","URY",2000,0,0,3,0.007,0,0,21.66941091,0,"AUSURY",6.871897677,1,0,0,-0.88839036,3,0.78923743174093,-0.7011509261098,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","USA",2000,0,0,31,0.162,0.005640946,0,21.66941091,0,"AUSUSA",36.44985512,3,0,0,-1.749531,2,3.060858719961,-5.35506721719209,-5.17770349526815,0.178012560658889,-25.3284360229345,0,1,NA
"AUS","UZB",2000,0,0,1,0,0.03633622,0,21.66941091,0,"AUSUZB",0.558221144,3,0,-19,-0.3653144,3,0.13345461084736,-0.0487528910889368,-3.31494023876056,0.331217480134926,-25.3284360229345,0,1,NA
"AUS","VEN",2000,0,0,2,0.015,0,0,21.66941091,0,"AUSVEN",4.783530592,1,0,-3,-1.4202879,3,2.01721771888641,-2.86502991779997,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","VNM",2000,0,2,11,0.592,0.086514345,0,21.66941091,0,"AUSVNM",0.388270539,3,0,-17,-2.303876,2,5.307844623376,-12.228615839525,-2.44744504052805,0.442278717283738,-25.3284360229345,0,1,0
"AUS","ZAF",2000,0,0,5,0.094,0.012466816,0,21.66941091,0,"AUSZAF",2.982000426,3,0,-1,-0.88415548,3,0.78173091281403,-0.691171670449927,-4.38468488388975,0.231873891034914,-25.3284360229345,0,1,NA
"AUS","ZMB",2000,0,0,1,0,0,0,21.66941091,0,"AUSZMB",0.341905563,1,0,-9,-1.3940347,3,1.94333274480409,-2.70907327990315,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUS","ZWE",2000,0,0,1,0.07,0.1089693,0,21.66941091,0,"AUSZWE",0.547358879,3,0,-13,-1.6764492,2,2.81048192018064,-4.7116301667013,-2.21668908770857,0.477640766955207,-25.3284360229345,0,1,NA
"AUT","AGO",2000,0,0,5,0.059,0.010953389,0,24.56445829,1.3e-05,"AGOAUT",0.555296942,3,0.000397977,-13,-1.4837208,2,2.20142741235264,-3.26630364139779,-4.51410637197431,0.222083437240472,-25.3284360229345,0,1,NA
"AUT","ARG",2000,0,0,8,0.037,0.010555798,0,24.56445829,0,"ARGAUT",7.669273916,3,0,-2,-0.7300333,3,0.53294861910889,-0.389070239138506,-4.55107999561319,0.219363158290791,-25.3284360229345,0,1,NA
"AUT","ARM",2000,0,0,1,0,0.523131936,0,24.56445829,3.79e-05,"ARMAUT",0.622742748,3,0.002887537,-5,-0.7942273,3,0.63079700406529,-0.500996201386864,-0.647921579025817,0.80575636432607,-25.3284360229345,0,1,NA
"AUT","AUS",2000,0,0,5,0.001,0.009989265,0,24.56445829,0.00499222,"AUSAUT",21.66941091,3,0.00453387,0,-0.133203,3,0.017743039209,-0.00236342605175643,-4.60624426160084,0.215366348545673,-25.3284360229345,0,1,NA
"AUT","AZE",2000,0,0,3,0.042,0.208625045,0,24.56445829,0.000120648,"AUTAZE",0.655097433,3,0.006944785,-17,-0.996410283,3,0.99283345206814,-0.989269460947082,-1.56721668125421,0.593092111646551,-25.3284360229345,0,1,NA
"AUT","BDI",2000,0,0,1,0,0,0,24.56445829,4.4e-06,"AUTBDI",0.135998446,1,0.002015398,-11,-1.6530842,2,2.73268737228964,-4.51736231867152,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUT","BGD",2000,0,0,12,0.191,0.093685964,0,24.56445829,0.000116301,"AUTBGD",0.405603307,3,0.000871608,-4,-1.8625952,2,3.46926087906304,-6.4618286608906,-2.36780689807693,0.454176692529939,-25.3284360229345,0,1,NA
"AUT","BGR",2000,0,0,4,0.014,0.013423994,0,24.56445829,0.002151394,"AUTBGR",1.609882452,3,0.02281236,-2,-0.018493,3,0.000341991049,-6.324440469157e-06,-4.31071157547312,0.237662457269969,-25.3284360229345,0,1,NA
"AUT","BLR",2000,0,0,1,0,0.023789229,0,24.56445829,0.000822208,"AUTBLR",1.276288034,3,0.006414652,-17,-1.4405772,3,2.07526266915984,-2.98957608520281,-3.73852236334711,0.287603028984472,-25.3284360229345,0,1,NA
"AUT","BOL",2000,0,0,4,0.036,0,0,24.56445829,0,"AUTBOL",1.007002869,1,0,-1,-1.2056944,3,1.45369898619136,-1.7527167269366,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUT","BRA",2000,0,0,6,0.115,0.001144303,0,24.56445829,0,"AUTBRA",3.739116139,3,0,-2,-1.04403411,3,1.09000722284349,-1.13800472079498,-6.77295955221498,0.104595663412251,-25.3284360229345,0,1,NA
"AUT","BTN",2000,0,0,1,0.2,0,0,24.56445829,6.11e-05,"AUTBTN",0.765863236,1,0,-20,-1.8740018,2,3.51188274640324,-6.58127458814862,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUT","BWA",2000,0,0,1,0.003,0.008638071,0,24.56445829,0.000199372,"AUTBWA",3.349068823,3,0,-2,-1.600005,2,2.560016000025,-4.09603840012,-4.75157598382449,0.205181841429382,-25.3284360229345,0,1,NA
"AUT","CAN",2000,0,0,1,0.011,0.000175133,0,24.56445829,0,"AUTCAN",24.12416917,3,0,0,-0.088967,3,0.007915127089,-0.000704185111727063,-8.64996481559506,0.0559486135757693,-25.3284360229345,0,1,NA
"AUT","CHL",2000,0,0,3,0.016,0.005137365,0,24.56445829,0,"AUTCHL",5.101368479,3,0,-1,-1.09563053,3,1.20040625826808,-1.31520174496157,-5.27121497493078,0.17254940823717,-25.3284360229345,0,1,NA
"AUT","CHN",2000,0,0,29,0.678,0.012310109,0,24.56445829,0.01695177,"AUTCHN",0.959372484,3,0.002594383,-17,-1.7625495,2,3.10658073995025,-5.47550232990894,-4.39733448342287,0.230898245446044,-25.3284360229345,0,1,NA
"AUT","CMR",2000,0,0,1,0.003,0,0,24.56445829,3.39e-05,"AUTCMR",0.660192697,1,0.001535466,-14,-1.7251176,2,2.97603073382976,-5.13400299707063,-25.3284360229345,0,-25.3284360229345,0,1,NA
"AUT","COL",2000,0,0,4,0.115,0,0,24.56445829,0,"AUTCOL",2.472197831,1,0,-3,-1.3736327,3,1.88686679450929,-2.59186192948214,-25.3284360229345,0,-25.3284360229345,0,1,NA
